OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,Site description,HUC,Latitude,Longitude,Waterbody type,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,Parameter,USGSPCode,ResultMeasureValue,MethodSpecificationName,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultCommentText,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800113,10/25/2017,15:30:00,EDT,USGS-01645950,,2070008,38.9803878,-77.3188727,Stream,84296429,,,"Bromide, Dissolved mg/l",71870,0.037,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800103,10/26/2017,8:30:00,EDT,USGS-0164577696,,2070008,38.9206667,-77.316373,Stream,18486915,,,"Bromide, Dissolved mg/l",71870,0.038,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800104,10/25/2017,13:45:00,EDT,USGS-01645762,,2070008,38.9088892,-77.3382627,Stream,83657584,,,"Bromide, Dissolved mg/l",71870,0.039,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800112,10/25/2017,10:15:00,EDT,USGS-01645940,,2070008,38.9851667,-77.2886389,Stream,84062039,,,"Bromide, Dissolved mg/l",71870,0.041,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800097,10/25/2017,11:30:00,EDT,USGS-01645931,,2070008,38.99155,-77.2974389,Stream,84197890,,,"Bromide, Dissolved mg/l",71870,0.042,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/14/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800082,10/25/2017,9:00:00,EDT,USGS-0164596042,,2070008,38.9723324,-77.2769267,Stream,84296187,,,"Bromide, Dissolved mg/l",71870,0.043,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800093,10/26/2017,8:15:00,EDT,USGS-0164580569,,2070008,38.9166111,-77.28425,Stream,18487015,,,"Bromide, Dissolved mg/l",71870,0.044,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800114,10/25/2017,9:30:00,EDT,USGS-0164595661,,2070008,38.9837211,-77.2863714,Stream,84062113,,,"Bromide, Dissolved mg/l",71870,0.044,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800077,10/25/2017,11:00:00,EDT,USGS-01645936,,2070008,38.9914778,-77.2969361,Stream,84296101,,,"Bromide, Dissolved mg/l",71870,0.05,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/14/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800092,10/25/2017,16:00:00,EDT,USGS-0164579743,,2070008,38.9303887,-77.3074837,Stream,83979289,,,"Bromide, Dissolved mg/l",71870,0.053,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800076,10/26/2017,8:45:00,EDT,USGS-0164572424,,2070008,38.9006671,-77.3172065,Stream,83489458,,,"Bromide, Dissolved mg/l",71870,0.054,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800090,10/26/2017,10:15:00,EDT,USGS-0164578816,,2070008,38.933,-77.3246667,Stream,18359718,,,"Bromide, Dissolved mg/l",71870,0.055,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800080,10/25/2017,16:45:00,EDT,USGS-01645799,,2070008,38.931222,-77.2983167,Stream,84296114,,,"Bromide, Dissolved mg/l",71870,0.057,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/14/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800102,10/25/2017,11:00:00,EDT,USGS-0164582028,,2070008,38.9531389,-77.2915556,Stream,84734248,,,"Bromide, Dissolved mg/l",71870,0.057,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800087,10/25/2017,10:30:00,EDT,USGS-0164585869,,2070008,38.9657222,-77.2879722,Stream,84061784,,,"Bromide, Dissolved mg/l",71870,0.057,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800089,10/25/2017,14:30:00,EDT,USGS-0164578816,,2070008,38.933,-77.3246667,Stream,84821301,,,"Bromide, Dissolved mg/l",71870,0.058,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/14/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800098,10/25/2017,9:30:00,EDT,USGS-0164599725,,2070008,38.9756944,-77.2464444,Stream,84061872,,,"Bromide, Dissolved mg/l",71870,0.06,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800086,10/25/2017,9:15:00,EDT,USGS-0164592501,,2070008,38.9719167,-77.2768611,Stream,84296259,,,"Bromide, Dissolved mg/l",71870,0.063,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800106,10/26/2017,8:15:00,EDT,USGS-0164573302,,2070008,38.9205556,-77.3165,Stream,84420952,,,"Bromide, Dissolved mg/l",71870,0.064,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800101,10/25/2017,12:15:00,EDT,USGS-01645850,,2070008,38.9506661,-77.284705,Stream,83979377,,,"Bromide, Dissolved mg/l",71870,0.065,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800115,10/25/2017,17:00:00,EDT,USGS-0164581169,,2070008,38.9314998,-77.2974834,Stream,84197973,,,"Bromide, Dissolved mg/l",71870,0.067,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800099,10/25/2017,17:15:00,EDT,USGS-0164583313,,2070008,38.9320278,-77.2631111,Stream,84061949,,,"Bromide, Dissolved mg/l",71870,0.069,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800107,10/26/2017,9:45:00,EDT,USGS-01645725,,2070008,38.903167,-77.3185954,Stream,84197960,,,"Bromide, Dissolved mg/l",71870,0.072,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800108,10/25/2017,15:00:00,EDT,USGS-01645704,,2070008,38.8846952,-77.3324293,Stream,84296349,,,"Bromide, Dissolved mg/l",71870,0.076,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800116,10/26/2017,8:30:00,EDT,USGS-0164571012,,2070008,38.9006671,-77.3174843,Stream,84299023,,,"Bromide, Dissolved mg/l",71870,0.076,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800091,10/25/2017,14:00:00,EDT,USGS-0164579580,,2070008,38.9306667,-77.3248611,Stream,84061797,,,"Bromide, Dissolved mg/l",71870,0.076,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/14/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800088,10/25/2017,15:45:00,EDT,USGS-0164577971,,2070008,38.9304167,-77.3080833,Stream,83979214,,,"Bromide, Dissolved mg/l",71870,0.077,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800084,10/25/2017,12:00:00,EDT,USGS-01645900,,2070008,38.9656658,-77.3097058,Stream,84061639,,,"Bromide, Dissolved mg/l",71870,0.077,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800085,10/25/2017,10:45:00,EDT,USGS-0164590968,,2070008,38.9658333,-77.2880556,Stream,84061713,,,"Bromide, Dissolved mg/l",71870,0.078,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800079,10/26/2017,10:15:00,EDT,USGS-0164572408,,2070008,38.9002611,-77.3170861,Stream,83751420,,,"Bromide, Dissolved mg/l",71870,0.08,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800100,10/25/2017,16:30:00,EDT,USGS-01645844,,2070008,38.9390278,-77.2576389,Stream,83979364,,,"Bromide, Dissolved mg/l",71870,0.092,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800083,10/25/2017,12:45:00,EDT,USGS-0164589340,,2070008,38.9644444,-77.3237778,Stream,83979140,,,"Bromide, Dissolved mg/l",71870,0.212,,Preliminary,,Actual,,,,IC027,USGS,New ion chromatography method,https://www.nemi.gov/methods/method_summary/5536/,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",11/1/2017,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cave 2017,9/27/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cave,,2080201,38.364562,-79.468057,Spring,STORET-686327663,,,"Cadmium, Dissolved mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cedar 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cedar Creek,,2070006,39.04274183,-78.33276,Spring,STORET-686329482,,,"Cadmium, Dissolved mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Huffman- 2017,11/1/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Huffman,,2070005,38.642984,-78.448406,Spring,STORET-686334056,,,"Cadmium, Dissolved mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Mountain- 2017,10/17/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Mountain,,2070006,39.01659204,-78.45685137,Spring,STORET-686341025,,,"Cadmium, Dissolved mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Orebaugh- 2017,10/24/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Orebaugh,,2070006,38.665332,-78.832425,Spring,STORET-710133952,,,"Cadmium, Dissolved mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Fisher's Hill- 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Fisher's Hill,,2070006,38.986419,-78.404037,Spring,STORET-726877064,,,"Cadmium, Dissolved mg/l",,0.0008,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cave 2017,9/27/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cave,,2080201,38.364562,-79.468057,Spring,STORET-686327638,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cedar 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cedar Creek,,2070006,39.04274183,-78.33276,Spring,STORET-686329457,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Fisher's Hill- 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Fisher's Hill,,2070006,38.986419,-78.404037,Spring,STORET-726877015,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Huffman- 2017,11/1/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Huffman,,2070005,38.642984,-78.448406,Spring,STORET-686334031,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Mountain- 2017,10/17/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Mountain,,2070006,39.01659204,-78.45685137,Spring,STORET-686341000,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Orebaugh- 2017,10/24/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Orebaugh,,2070006,38.665332,-78.832425,Spring,STORET-710133927,,,"Cadmium, Total mg/l",,0,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cave 2017,9/27/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cave,,2080201,38.364562,-79.468057,Spring,STORET-686327662,,,"Calcium, Dissolved mg/l",,34.1,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Huffman- 2017,11/1/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Huffman,,2070005,38.642984,-78.448406,Spring,STORET-686334055,,,"Calcium, Dissolved mg/l",,35.1,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Mountain- 2017,10/17/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Mountain,,2070006,39.01659204,-78.45685137,Spring,STORET-686341024,,,"Calcium, Dissolved mg/l",,42,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Cedar 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Cedar Creek,,2070006,39.04274183,-78.33276,Spring,STORET-686329481,,,"Calcium, Dissolved mg/l",,69,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Orebaugh- 2017,10/24/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Orebaugh,,2070006,38.665332,-78.832425,Spring,STORET-710133951,,,"Calcium, Dissolved mg/l",,73,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
FRESHWATER_INSTITUTE,The Conservation Fund Freshwater Institute,FRESHWATER_INSTITUTE-Fisher's Hill- 2017,11/8/2017,,,FRESHWATER_INSTITUTE-Sacharuna Springs- Fisher's Hill,,2070006,38.986419,-78.404037,Spring,STORET-726877063,,,"Calcium, Dissolved mg/l",,114,,Final,,Actual,,,,200.8(W),USEPA,Metals in Waters by ICP/MS,,0,https://www.nemi.gov/methods/method_summary/4665/,,,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800096,10/26/2017,10:30:00,EDT,USGS-0164572684,,2070008,38.9030611,-77.3205139,Stream,95661573,,,"Calcium, Dissolved mg/l as Ca",915,7.92,,Preliminary,,Actual,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",https://www.nemi.gov/methods/method_summary/8896/,,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",11/20/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800094,10/26/2017,9:00:00,EDT,USGS-01645784,,2070008,38.930111,-77.344985,Stream,83489459,,,"Calcium, Dissolved mg/l as Ca",915,8.01,,Preliminary,,Actual,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",https://www.nemi.gov/methods/method_summary/8896/,,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",11/18/2017,,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800925,6/19/2018,8:00:00,EDT,USGS-0164578816,,2070008,38.933,-77.3246667,Stream,54711926,,,"Calcium, Dissolved mg/l as Ca",915,8.02,,Preliminary,,Actual,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",https://www.nemi.gov/methods/method_summary/8896/,,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",8/2/2018,,
