FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_DIGESTION_DATE,FSS_PCB_204_REC,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,PCB204Recov,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_PEAKHRI,TSR_HRIID
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.187000006437302,,N/A,,HALE,,,,0.187000006437302,0.275851905345917,,,0.187000006437302,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.187000006437302,PCB153+132,N/A,HALE,1998-02-03T00:00:00Z,0.187000006437302,0.275851905345917,,,0.187000006437302,,3166
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,2.48000001907349,,50-29-3,,HALE,,,,2.48000001907349,3.65835666656494,,,2.48000001907349,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,2.48000001907349,50-29-3,50-29-3,HALE,1998-02-03T00:00:00Z,2.48000001907349,3.65835666656494,,,2.48000001907349,,3244
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.816999971866608,,N/A,,HALE,,,,0.816999971866608,1.20519244670868,,,0.816999971866608,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.816999971866608,PCB138+158,N/A,HALE,1998-02-03T00:00:00Z,0.816999971866608,1.20519244670868,,,0.816999971866608,,3259
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.135000005364418,,,,HALE,,,,0.135000005364418,0.199144423007965,,,0.135000005364418,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.135000005364418,52663-69-1,,HALE,1998-02-03T00:00:00Z,0.135000005364418,0.199144423007965,,,0.135000005364418,,3324
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.180999994277954,,,,HALE,,,,0.180999994277954,0.267001032829285,,,0.180999994277954,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.180999994277954,35065-29-3,,HALE,1998-02-03T00:00:00Z,0.180999994277954,0.267001032829285,,,0.180999994277954,,3484
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.228000000119209,,N/A,,HALE,,,,0.228000000119209,0.33633279800415,,,0.228000000119209,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.228000000119209,PCB208+195,N/A,HALE,1998-02-03T00:00:00Z,0.228000000119209,0.33633279800415,,,0.228000000119209,,3719
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,0.382999986410141,,,,HALE,,,,0.382999986410141,0.564980089664459,,,0.382999986410141,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,0.382999986410141,40186-72-9,,HALE,1998-02-03T00:00:00Z,0.382999986410141,0.564980089664459,,,0.382999986410141,,3904
V97S006,1997-08-06T00:00:00Z,4ADAN039.40,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,0.326109046936035,,1998-02-03T00:00:00Z,1,1.27400004863739,,,,HALE,,,,1.27400004863739,1.87933325767517,,,1.27400004863739,,,1997-08-06T00:00:00Z,4ADAN039.40,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S006,1997-08-08T00:00:00Z,1997-10-05T00:00:00Z,0,0.326109046936035,1998-02-03T00:00:00Z,1,0,1.27400004863739,2051-24-3,,HALE,1998-02-03T00:00:00Z,1.27400004863739,1.87933325767517,,,1.27400004863739,,4000
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.340999990701675,,N/A,,HALE,,,,0.340999990701675,0.557918846607208,,,0.340999990701675,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.340999990701675,PCB17+15,N/A,HALE,1998-01-12T00:00:00Z,0.340999990701675,0.557918846607208,,,0.340999990701675,,2197
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.189999997615814,,N/A,,HALE,,,,0.189999997615814,0.310863882303238,,,0.189999997615814,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.189999997615814,PCB16+32,N/A,HALE,1998-01-12T00:00:00Z,0.189999997615814,0.310863882303238,,,0.189999997615814,,2267
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.458000004291534,,N/A,,HALE,,,,0.458000004291534,0.749345541000366,,,0.458000004291534,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.458000004291534,PCB2831,N/A,HALE,1998-01-12T00:00:00Z,0.458000004291534,0.749345541000366,,,0.458000004291534,,2381
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.666000008583069,,,,HALE,,,,0.666000008583069,1.08965969085693,,,0.666000008583069,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.666000008583069,35693-99-3,,HALE,1998-01-12T00:00:00Z,0.666000008583069,1.08965969085693,,,0.666000008583069,,2521
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.495999991893768,,,,HALE,,,,0.495999991893768,0.811518311500549,,,0.495999991893768,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.495999991893768,41464-40-8,,HALE,1998-01-12T00:00:00Z,0.495999991893768,0.811518311500549,,,0.495999991893768,,2538
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.389999985694885,,N/A,,HALE,,,,0.389999985694885,0.638089001178742,,,0.389999985694885,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.389999985694885,PCB474875,N/A,HALE,1998-01-12T00:00:00Z,0.389999985694885,0.638089001178742,,,0.389999985694885,,2549
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.580999970436096,,,,HALE,,,,0.580999970436096,0.950589001178741,,,0.580999970436096,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.580999970436096,41464-39-5,,HALE,1998-01-12T00:00:00Z,0.580999970436096,0.950589001178741,,,0.580999970436096,,2601
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.393999993801117,,N/A,,HALE,,,,0.393999993801117,0.644633531570435,,,0.393999993801117,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.393999993801117,PCB37+4259,N/A,HALE,1998-01-12T00:00:00Z,0.393999993801117,0.644633531570435,,,0.393999993801117,,2615
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.522000014781952,,N/A,,HALE,,,,0.522000014781952,0.854057610034943,,,0.522000014781952,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.522000014781952,PCB4164,N/A,HALE,1998-01-12T00:00:00Z,0.522000014781952,0.854057610034943,,,0.522000014781952,,2650
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.312000006437302,,1024-57-3,,HALE,,,,0.312000006437302,0.510471224784851,,,0.312000006437302,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.312000006437302,1024-57-3,1024-57-3,HALE,1998-01-12T00:00:00Z,0.312000006437302,0.510471224784851,,,0.312000006437302,,2741
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.75,,,,HALE,,,,0.75,1.22709429264069,,,0.75,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.75,32598-11-1,,HALE,1998-01-12T00:00:00Z,0.75,1.22709429264069,,,0.75,,2755
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,1.36500000953674,,,,HALE,,,,1.36500000953674,2.23331141471863,,,1.36500000953674,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,1.36500000953674,38379-99-6,,HALE,1998-01-12T00:00:00Z,1.36500000953674,2.23331141471863,,,1.36500000953674,,2770
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.432000011205673,,5103-74-2,,HALE,,,,0.432000011205673,0.706806302070618,,,0.432000011205673,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.432000011205673,5103-74-2,5103-74-2,HALE,1998-01-12T00:00:00Z,0.432000011205673,0.706806302070618,,,0.432000011205673,,2834
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.13400000333786,,,,HALE,,,,0.13400000333786,0.219240844249725,,,0.13400000333786,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.13400000333786,52663-60-2,,HALE,1998-01-12T00:00:00Z,0.13400000333786,0.219240844249725,,,0.13400000333786,,2852
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.541999995708466,,N/A,,HALE,,,,0.541999995708466,0.886780083179474,,,0.541999995708466,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.541999995708466,PCB90101,N/A,HALE,1998-01-12T00:00:00Z,0.541999995708466,0.886780083179474,,,0.541999995708466,,2861
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.375999987125397,,,,HALE,,,,0.375999987125397,0.615183234214783,,,0.375999987125397,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.375999987125397,38380-01-7,,HALE,1998-01-12T00:00:00Z,0.375999987125397,0.615183234214783,,,0.375999987125397,,2881
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.143999993801117,,98523-45-6,,HALE,,,,0.143999993801117,0.235602095723152,,,0.143999993801117,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.143999993801117,98523-45-6,98523-45-6,HALE,1998-01-12T00:00:00Z,0.143999993801117,0.235602095723152,,,0.143999993801117,,2942
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.303999990224838,,N/A,,HALE,,,,0.303999990224838,0.497382193803787,,,0.303999990224838,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.303999990224838,PCB87115,N/A,HALE,1998-01-12T00:00:00Z,0.303999990224838,0.497382193803787,,,0.303999990224838,,2961
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.209000006318092,,72-55-9,,HALE,,,,0.209000006318092,0.341950267553329,,,0.209000006318092,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.209000006318092,72-55-9,72-55-9,HALE,1998-01-12T00:00:00Z,0.209000006318092,0.341950267553329,,,0.209000006318092,,2977
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.84500002861023,,,,HALE,,,,0.84500002861023,1.3825261592865,,,0.84500002861023,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.84500002861023,38380-03-9,,HALE,1998-01-12T00:00:00Z,0.84500002861023,1.3825261592865,,,0.84500002861023,,2999
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.874000012874603,,,,HALE,,,,0.874000012874603,1.4299738407135,,,0.874000012874603,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.874000012874603,31508-00-6,,HALE,1998-01-12T00:00:00Z,0.874000012874603,1.4299738407135,,,0.874000012874603,,3088
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.462000012397766,,,,HALE,,,,0.462000012397766,0.755890071392059,,,0.462000012397766,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.462000012397766,32598-14-4,,HALE,1998-01-12T00:00:00Z,0.462000012397766,0.755890071392059,,,0.462000012397766,,3178
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.204999998211861,,50-29-3,,HALE,,,,0.204999998211861,0.335405766963959,,,0.204999998211861,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.204999998211861,50-29-3,50-29-3,HALE,1998-01-12T00:00:00Z,0.204999998211861,0.335405766963959,,,0.204999998211861,,3246
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.223000004887581,,N/A,,HALE,,,,0.223000004887581,0.364856034517288,,,0.223000004887581,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.223000004887581,PCB138+158,N/A,HALE,1998-01-12T00:00:00Z,0.223000004887581,0.364856034517288,,,0.223000004887581,,3258
V97S008,1997-07-15T00:00:00Z,4AROA112.72,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.263972625732422,,1998-01-12T00:00:00Z,1,0.236000001430511,,,,HALE,,,,0.236000001430511,0.386125653982163,,,0.236000001430511,,,1997-07-15T00:00:00Z,4AROA112.72,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S008,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.263972625732422,1998-01-12T00:00:00Z,1,0,0.236000001430511,35065-29-3,,HALE,1998-01-12T00:00:00Z,0.236000001430511,0.386125653982163,,,0.236000001430511,,3483
V97S009,1997-07-15T00:00:00Z,4AOER003.18,,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,0.234096698760986,,1998-01-12T00:00:00Z,1,0.101999998092651,,,,HALE,,,,0.101999998092651,0.133577793836594,,,0.101999998092651,,,1997-07-15T00:00:00Z,4AOER003.18,1997-07-16T00:00:00Z,1997-07-17T00:00:00Z,S,R,1,V97S009,1997-07-17T00:00:00Z,1997-09-13T00:00:00Z,0,0.234096698760986,1998-01-12T00:00:00Z,1,0,0.101999998092651,2051-24-3,,HALE,1998-01-12T00:00:00Z,0.101999998092651,0.133577793836594,,,0.101999998092651,,4000
